state,date,cases,deaths,new_cases,new_deaths,death_rate,percent_case_increase,percent_death_increase,days_gt_10,days_gt_100
SE,2020-03-26,16,0,0,0,0,0,NaN,5,NA
SE,2020-03-27,16,0,0,0,0,0,NaN,6,NA
SE,2020-03-28,16,0,0,0,0,0,NaN,7,NA
SE,2020-03-29,16,0,0,0,0,0,NaN,8,NA
SE,2020-03-30,16,0,0,0,0,0,NaN,9,NA
SE,2020-03-31,19,0,3,0,0,18.75,NaN,10,NA
SE,2020-04-01,20,0,1,0,0,5.263157894736836,NaN,11,NA
SE,2020-04-02,23,2,3,2,0.08695652173913043,14.999999999999991,Inf,12,NA
SE,2020-04-03,25,2,2,0,0.08,8.695652173913038,0,13,NA
SE,2020-04-04,27,2,2,0,0.07407407407407407,8.000000000000007,0,14,NA
SE,2020-04-05,32,3,5,1,0.09375,18.518518518518512,50,15,NA
SE,2020-04-06,32,4,0,1,0.125,0,33.33333333333333,16,NA
SE,2020-04-07,36,4,4,0,0.1111111111111111,12.5,0,17,NA
SE,2020-04-08,36,4,0,0,0.1111111111111111,0,0,18,NA
SE,2020-04-09,39,4,3,0,0.10256410256410256,8.333333333333325,0,19,NA
SE,2020-04-10,42,4,3,0,0.09523809523809523,7.692307692307687,0,20,NA
SE,2020-04-11,42,4,0,0,0.09523809523809523,0,0,21,NA
SE,2020-04-12,44,4,2,0,0.09090909090909091,4.761904761904767,0,22,NA
SE,2020-04-13,44,4,0,0,0.09090909090909091,0,0,23,NA
SE,2020-04-14,45,4,1,0,0.08888888888888889,2.2727272727272707,0,24,NA
SE,2020-04-15,46,4,1,0,0.08695652173913043,2.2222222222222143,0,25,NA
BA,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
BA,2020-03-06,1,0,1,0,0,Inf,NaN,NA,NA
BA,2020-03-07,2,0,1,0,0,100,NaN,NA,NA
BA,2020-03-08,2,0,0,0,0,0,NaN,NA,NA
BA,2020-03-09,2,0,0,0,0,0,NaN,NA,NA
BA,2020-03-10,2,0,0,0,0,0,NaN,NA,NA
BA,2020-03-11,2,0,0,0,0,0,NaN,NA,NA
BA,2020-03-12,2,0,0,0,0,0,NaN,NA,NA
BA,2020-03-13,2,0,0,0,0,0,NaN,NA,NA
BA,2020-03-14,2,0,0,0,0,0,NaN,NA,NA
BA,2020-03-15,2,0,0,0,0,0,NaN,NA,NA
BA,2020-03-16,2,0,0,0,0,0,NaN,NA,NA
BA,2020-03-17,3,0,1,0,0,50,NaN,NA,NA
BA,2020-03-18,3,0,0,0,0,0,NaN,NA,NA
BA,2020-03-19,30,0,27,0,0,900,NaN,0,NA
BA,2020-03-20,33,0,3,0,0,10.000000000000009,NaN,1,NA
BA,2020-03-21,41,0,8,0,0,24.242424242424242,NaN,2,NA
BA,2020-03-22,49,0,8,0,0,19.512195121951216,NaN,3,NA
BA,2020-03-23,63,0,14,0,0,28.57142857142858,NaN,4,NA
BA,2020-03-24,76,0,13,0,0,20.63492063492063,NaN,5,NA
BA,2020-03-25,84,0,8,0,0,10.526315789473696,NaN,6,NA
BA,2020-03-26,104,0,20,0,0,23.809523809523814,NaN,7,0
BA,2020-03-27,115,0,11,0,0,10.576923076923084,NaN,8,1
BA,2020-03-28,127,0,12,0,0,10.43478260869566,NaN,9,2
BA,2020-03-29,154,1,27,1,0.006493506493506494,21.259842519685044,Inf,10,3
BA,2020-03-30,176,1,22,0,0.005681818181818182,14.28571428571428,0,11,4
BA,2020-03-31,213,2,37,1,0.009389671361502348,21.02272727272727,100,12,5
BA,2020-04-01,246,2,33,0,0.008130081300813009,15.492957746478876,0,13,6
BA,2020-04-02,267,3,21,1,0.011235955056179775,8.536585365853666,50,14,7
BA,2020-04-03,282,5,15,2,0.01773049645390071,5.617977528089879,66.66666666666667,15,8
BA,2020-04-04,332,7,50,2,0.02108433734939759,17.730496453900702,39.99999999999999,16,9
BA,2020-04-05,401,9,69,2,0.022443890274314215,20.783132530120476,28.57142857142858,17,10
BA,2020-04-06,431,10,30,1,0.02320185614849188,7.4812967581047385,11.111111111111116,18,11
BA,2020-04-07,456,12,25,2,0.02631578947368421,5.8004640371229765,19.999999999999996,19,12
BA,2020-04-08,497,15,41,3,0.030181086519114688,8.991228070175428,25,20,13
BA,2020-04-09,559,19,62,4,0.03398926654740608,12.474849094567396,26.66666666666666,21,14
BA,2020-04-10,604,19,45,0,0.03145695364238411,8.05008944543828,0,22,15
BA,2020-04-11,635,21,31,2,0.03307086614173228,5.132450331125837,10.526315789473696,23,16
BA,2020-04-12,673,21,38,0,0.031203566121842496,5.98425196850394,0,24,17
BA,2020-04-13,723,22,50,1,0.030428769017980636,7.42942050520059,4.761904761904767,25,18
BA,2020-04-14,759,22,36,0,0.028985507246376812,4.9792531120331995,0,26,19
BA,2020-04-15,807,27,48,5,0.03345724907063197,6.324110671936767,22.72727272727273,27,20
MG,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
MG,2020-03-08,1,0,1,0,0,Inf,NaN,NA,NA
MG,2020-03-09,1,0,0,0,0,0,NaN,NA,NA
MG,2020-03-10,1,0,0,0,0,0,NaN,NA,NA
MG,2020-03-11,1,0,0,0,0,0,NaN,NA,NA
MG,2020-03-12,1,0,0,0,0,0,NaN,NA,NA
MG,2020-03-13,2,0,1,0,0,100,NaN,NA,NA
MG,2020-03-14,2,0,0,0,0,0,NaN,NA,NA
MG,2020-03-15,2,0,0,0,0,0,NaN,NA,NA
MG,2020-03-16,5,0,3,0,0,150,NaN,NA,NA
MG,2020-03-17,7,0,2,0,0,39.99999999999999,NaN,NA,NA
MG,2020-03-18,15,0,8,0,0,114.28571428571428,NaN,0,NA
MG,2020-03-19,29,0,14,0,0,93.33333333333333,NaN,1,NA
MG,2020-03-20,35,0,6,0,0,20.68965517241379,NaN,2,NA
MG,2020-03-21,38,0,3,0,0,8.571428571428562,NaN,3,NA
MG,2020-03-22,83,0,45,0,0,118.42105263157893,NaN,4,NA
MG,2020-03-23,128,0,45,0,0,54.216867469879524,NaN,5,0
MG,2020-03-24,130,0,2,0,0,1.5625,NaN,6,1
MG,2020-03-25,133,0,3,0,0,2.3076923076922995,NaN,7,2
MG,2020-03-26,153,0,20,0,0,15.037593984962406,NaN,8,3
MG,2020-03-27,189,0,36,0,0,23.529411764705888,NaN,9,4
MG,2020-03-28,205,0,16,0,0,8.465608465608465,NaN,10,5
MG,2020-03-29,231,0,26,0,0,12.682926829268283,NaN,11,6
MG,2020-03-30,261,1,30,1,0.0038314176245210726,12.987012987012992,Inf,12,7
MG,2020-03-31,275,2,14,1,0.007272727272727273,5.363984674329503,100,13,8
MG,2020-04-01,314,3,39,1,0.009554140127388535,14.181818181818183,50,14,9
MG,2020-04-02,370,4,56,1,0.010810810810810811,17.834394904458595,33.33333333333333,15,10
MG,2020-04-03,397,6,27,2,0.015113350125944584,7.297297297297289,50,16,11
MG,2020-04-04,430,6,33,0,0.013953488372093023,8.312342569269514,0,17,12
MG,2020-04-05,498,6,68,0,0.012048192771084338,15.81395348837209,0,18,13
MG,2020-04-06,525,9,27,3,0.017142857142857144,5.421686746987953,50,19,14
MG,2020-04-07,559,11,34,2,0.01967799642218247,6.47619047619048,22.222222222222232,20,15
MG,2020-04-08,614,14,55,3,0.02280130293159609,9.838998211091244,27.27272727272727,21,16
MG,2020-04-09,655,15,41,1,0.022900763358778626,6.67752442996743,7.14285714285714,22,17
MG,2020-04-10,698,17,43,2,0.024355300859598854,6.564885496183215,13.33333333333333,23,18
MG,2020-04-11,750,17,52,0,0.02266666666666667,7.449856733524363,0,24,19
MG,2020-04-12,806,20,56,3,0.02481389578163772,7.466666666666666,17.647058823529417,25,20
MG,2020-04-13,815,23,9,3,0.02822085889570552,1.1166253101736912,14.999999999999991,26,21
MG,2020-04-14,884,27,69,4,0.030542986425339366,8.466257668711652,17.391304347826097,27,22
MG,2020-04-15,903,30,19,3,0.03322259136212625,2.149321266968318,11.111111111111116,28,23
ES,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
ES,2020-03-06,1,0,1,0,0,Inf,NaN,NA,NA
ES,2020-03-07,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-08,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-09,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-10,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-11,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-12,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-13,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-14,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-15,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-16,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-17,1,0,0,0,0,0,NaN,NA,NA
ES,2020-03-18,9,0,8,0,0,800,NaN,NA,NA
ES,2020-03-19,11,0,2,0,0,22.222222222222232,NaN,0,NA
ES,2020-03-20,13,0,2,0,0,18.181818181818187,NaN,1,NA
ES,2020-03-21,26,0,13,0,0,100,NaN,2,NA
ES,2020-03-22,26,0,0,0,0,0,NaN,3,NA
ES,2020-03-23,29,0,3,0,0,11.538461538461542,NaN,4,NA
ES,2020-03-24,33,0,4,0,0,13.793103448275868,NaN,5,NA
ES,2020-03-25,39,0,6,0,0,18.181818181818187,NaN,6,NA
ES,2020-03-26,39,0,0,0,0,0,NaN,7,NA
ES,2020-03-27,47,0,8,0,0,20.512820512820507,NaN,8,NA
ES,2020-03-28,53,0,6,0,0,12.765957446808507,NaN,9,NA
ES,2020-03-29,60,0,7,0,0,13.207547169811317,NaN,10,NA
ES,2020-03-30,72,0,12,0,0,19.999999999999996,NaN,11,NA
ES,2020-03-31,84,0,12,0,0,16.666666666666675,NaN,12,NA
ES,2020-04-01,96,0,12,0,0,14.28571428571428,NaN,13,NA
ES,2020-04-02,120,1,24,1,0.008333333333333333,25,Inf,14,0
ES,2020-04-03,139,4,19,3,0.02877697841726619,15.833333333333343,300,15,1
ES,2020-04-04,153,5,14,1,0.032679738562091505,10.07194244604317,25,16,2
ES,2020-04-05,166,6,13,1,0.03614457831325301,8.496732026143782,19.999999999999996,17,3
ES,2020-04-06,194,6,28,0,0.030927835051546393,16.867469879518083,0,18,4
ES,2020-04-07,209,6,15,0,0.028708133971291867,7.731958762886593,0,19,5
ES,2020-04-08,227,6,18,0,0.02643171806167401,8.61244019138756,0,20,6
ES,2020-04-09,273,6,46,0,0.02197802197802198,20.264317180616743,0,21,7
ES,2020-04-10,300,7,27,1,0.023333333333333334,9.8901098901099,16.666666666666675,22,8
ES,2020-04-11,349,9,49,2,0.025787965616045846,16.333333333333332,28.57142857142858,23,9
ES,2020-04-12,383,9,34,0,0.02349869451697128,9.742120343839545,0,24,10
ES,2020-04-13,430,14,47,5,0.03255813953488372,12.271540469973896,55.55555555555556,25,11
ES,2020-04-14,463,17,33,3,0.0367170626349892,7.6744186046511675,21.42857142857142,26,12
ES,2020-04-15,557,18,94,1,0.03231597845601436,20.302375809935214,5.882352941176472,27,13
RJ,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
RJ,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
RJ,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
RJ,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
RJ,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
RJ,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
RJ,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
RJ,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
RJ,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
RJ,2020-03-05,1,0,1,0,0,Inf,NaN,NA,NA
RJ,2020-03-06,1,0,0,0,0,0,NaN,NA,NA
RJ,2020-03-07,2,0,1,0,0,100,NaN,NA,NA
RJ,2020-03-08,3,0,1,0,0,50,NaN,NA,NA
RJ,2020-03-09,3,0,0,0,0,0,NaN,NA,NA
RJ,2020-03-10,8,0,5,0,0,166.66666666666666,NaN,NA,NA
RJ,2020-03-11,13,0,5,0,0,62.5,NaN,0,NA
RJ,2020-03-12,16,0,3,0,0,23.076923076923084,NaN,1,NA
RJ,2020-03-13,16,0,0,0,0,0,NaN,2,NA
RJ,2020-03-14,22,0,6,0,0,37.5,NaN,3,NA
RJ,2020-03-15,24,0,2,0,0,9.090909090909083,NaN,4,NA
RJ,2020-03-16,31,0,7,0,0,29.166666666666675,NaN,5,NA
RJ,2020-03-17,33,0,2,0,0,6.451612903225801,NaN,6,NA
RJ,2020-03-18,45,0,12,0,0,36.36363636363635,NaN,7,NA
RJ,2020-03-19,65,2,20,2,0.03076923076923077,44.44444444444444,Inf,8,NA
RJ,2020-03-20,109,2,44,0,0.01834862385321101,67.6923076923077,0,9,0
RJ,2020-03-21,119,3,10,1,0.025210084033613446,9.174311926605494,50,10,1
RJ,2020-03-22,186,3,67,0,0.016129032258064516,56.30252100840336,0,11,2
RJ,2020-03-23,233,4,47,1,0.017167381974248927,25.268817204301076,33.33333333333333,12,3
RJ,2020-03-24,305,6,72,2,0.019672131147540985,30.90128755364807,50,13,4
RJ,2020-03-25,370,6,65,0,0.016216216216216217,21.311475409836067,0,14,5
RJ,2020-03-26,421,9,51,3,0.021377672209026127,13.783783783783775,50,15,6
RJ,2020-03-27,493,10,72,1,0.02028397565922921,17.102137767220892,11.111111111111116,16,7
RJ,2020-03-28,558,13,65,3,0.023297491039426525,13.184584178498993,30.000000000000004,17,8
RJ,2020-03-29,600,17,42,4,0.028333333333333332,7.526881720430101,30.76923076923077,18,9
RJ,2020-03-30,657,18,57,1,0.0273972602739726,9.499999999999996,5.882352941176472,19,10
RJ,2020-03-31,708,23,51,5,0.03248587570621469,7.762557077625565,27.777777777777768,20,11
RJ,2020-04-01,832,28,124,5,0.03365384615384615,17.514124293785315,21.739130434782616,21,12
RJ,2020-04-02,992,41,160,13,0.04133064516129032,19.23076923076923,46.428571428571416,22,13
RJ,2020-04-03,1074,47,82,6,0.043761638733705775,8.266129032258075,14.634146341463406,23,14
RJ,2020-04-04,1246,58,172,11,0.04654895666131621,16.014897579143383,23.404255319148938,24,15
RJ,2020-04-05,1394,64,148,6,0.04591104734576758,11.878009630818621,10.344827586206895,25,16
RJ,2020-04-06,1461,71,67,7,0.0485968514715948,4.806312769010046,10.9375,26,17
RJ,2020-04-07,1688,89,227,18,0.052725118483412325,15.537303216974685,25.35211267605635,27,18
RJ,2020-04-08,1938,106,250,17,0.054695562435500514,14.81042654028435,19.10112359550562,28,19
RJ,2020-04-09,2216,122,278,16,0.055054151624548735,14.344685242518063,15.094339622641506,29,20
RJ,2020-04-10,2464,147,248,25,0.05965909090909091,11.191335740072205,20.491803278688515,30,21
RJ,2020-04-11,2607,155,143,8,0.05945531261986958,5.803571428571419,5.442176870748305,31,22
RJ,2020-04-12,2855,170,248,15,0.0595446584938704,9.512850019179142,9.677419354838701,32,23
RJ,2020-04-13,3231,188,376,18,0.05818632002476014,13.169877408056042,10.588235294117654,33,24
RJ,2020-04-14,3410,224,179,36,0.0656891495601173,5.540080470442588,19.14893617021276,34,25
RJ,2020-04-15,3743,265,333,41,0.07079882447234838,9.765395894428153,18.30357142857142,35,26
SP,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
SP,2020-02-26,1,0,1,0,0,Inf,NaN,NA,NA
SP,2020-02-27,1,0,0,0,0,0,NaN,NA,NA
SP,2020-02-28,1,0,0,0,0,0,NaN,NA,NA
SP,2020-02-29,2,0,1,0,0,100,NaN,NA,NA
SP,2020-03-01,2,0,0,0,0,0,NaN,NA,NA
SP,2020-03-02,2,0,0,0,0,0,NaN,NA,NA
SP,2020-03-03,2,0,0,0,0,0,NaN,NA,NA
SP,2020-03-04,3,0,1,0,0,50,NaN,NA,NA
SP,2020-03-05,6,0,3,0,0,100,NaN,NA,NA
SP,2020-03-06,10,0,4,0,0,66.66666666666667,NaN,0,NA
SP,2020-03-07,13,0,3,0,0,30.000000000000004,NaN,1,NA
SP,2020-03-08,16,0,3,0,0,23.076923076923084,NaN,2,NA
SP,2020-03-09,16,0,0,0,0,0,NaN,3,NA
SP,2020-03-10,19,0,3,0,0,18.75,NaN,4,NA
SP,2020-03-11,30,0,11,0,0,57.89473684210527,NaN,5,NA
SP,2020-03-12,42,0,12,0,0,39.99999999999999,NaN,6,NA
SP,2020-03-13,56,0,14,0,0,33.33333333333333,NaN,7,NA
SP,2020-03-14,65,0,9,0,0,16.07142857142858,NaN,8,NA
SP,2020-03-15,136,0,71,0,0,109.23076923076924,NaN,9,0
SP,2020-03-16,152,0,16,0,0,11.764705882352944,NaN,10,1
SP,2020-03-17,164,1,12,1,0.006097560975609756,7.8947368421052655,Inf,11,2
SP,2020-03-18,240,4,76,3,0.016666666666666666,46.34146341463414,300,12,3
SP,2020-03-19,286,4,46,0,0.013986013986013986,19.166666666666664,0,13,4
SP,2020-03-20,396,9,110,5,0.022727272727272728,38.46153846153846,125,14,5
SP,2020-03-21,459,15,63,6,0.032679738562091505,15.909090909090917,66.66666666666667,15,6
SP,2020-03-22,631,22,172,7,0.03486529318541997,37.47276688453158,46.66666666666666,16,7
SP,2020-03-23,745,30,114,8,0.040268456375838924,18.066561014263073,36.36363636363635,17,8
SP,2020-03-24,810,40,65,10,0.04938271604938271,8.7248322147651,33.33333333333333,18,9
SP,2020-03-25,862,48,52,8,0.05568445475638051,6.419753086419755,19.999999999999996,19,10
SP,2020-03-26,1052,58,190,10,0.055133079847908745,22.041763341067288,20.833333333333325,20,11
SP,2020-03-27,1223,68,171,10,0.05560098119378577,16.25475285171103,17.24137931034482,21,12
SP,2020-03-28,1406,84,183,16,0.059743954480796585,14.963205233033516,23.529411764705888,22,13
SP,2020-03-29,1451,98,45,14,0.06753962784286699,3.200568990042685,16.666666666666675,23,14
SP,2020-03-30,1517,113,66,15,0.07448912326961107,4.548587181254304,15.306122448979597,24,15
SP,2020-03-31,2339,136,822,23,0.05814450619923044,54.18589321028347,20.353982300884965,25,16
SP,2020-04-01,2981,164,642,28,0.05501509560550151,27.447627191107316,20.58823529411764,26,17
SP,2020-04-02,3506,188,525,24,0.05362236166571591,17.61153975176115,14.634146341463406,27,18
SP,2020-04-03,4048,219,542,31,0.05410079051383399,15.459212778094699,16.48936170212767,28,19
SP,2020-04-04,4466,260,418,41,0.05821764442454098,10.32608695652173,18.721461187214604,29,20
SP,2020-04-05,4620,275,154,15,0.05952380952380952,3.4482758620689724,5.769230769230771,30,21
SP,2020-04-06,4866,304,246,29,0.06247431154952733,5.324675324675332,10.545454545454547,31,22
SP,2020-04-07,5682,371,816,67,0.06529391059486096,16.76942046855734,22.03947368421053,32,23
SP,2020-04-08,6708,428,1026,57,0.06380441264162194,18.057022175290392,15.363881401617242,33,24
SP,2020-04-09,7480,496,772,68,0.06631016042780749,11.508646392367329,15.88785046728971,34,25
SP,2020-04-10,8216,540,736,44,0.06572541382667965,9.83957219251337,8.870967741935477,35,26
SP,2020-04-11,8419,560,203,20,0.06651621332699846,2.4707887049659094,3.703703703703698,36,27
SP,2020-04-12,8755,588,336,28,0.06716162193032553,3.9909727996199074,5.000000000000004,37,28
SP,2020-04-13,8895,608,140,20,0.06835300730747611,1.59908623643632,3.401360544217691,38,29
SP,2020-04-14,9371,695,476,87,0.0741649770568776,5.351320966835305,14.309210526315796,39,30
SP,2020-04-15,11043,778,1672,83,0.07045186996287241,17.84227937253229,11.942446043165479,40,31
PR,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-08,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-09,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-10,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-11,0,0,0,0,NaN,NaN,NaN,NA,NA
PR,2020-03-12,6,0,6,0,0,Inf,NaN,NA,NA
PR,2020-03-13,6,0,0,0,0,0,NaN,NA,NA
PR,2020-03-14,6,0,0,0,0,0,NaN,NA,NA
PR,2020-03-15,6,0,0,0,0,0,NaN,NA,NA
PR,2020-03-16,6,0,0,0,0,0,NaN,NA,NA
PR,2020-03-17,6,0,0,0,0,0,NaN,NA,NA
PR,2020-03-18,13,0,7,0,0,116.66666666666666,NaN,0,NA
PR,2020-03-19,23,0,10,0,0,76.92307692307692,NaN,1,NA
PR,2020-03-20,32,0,9,0,0,39.13043478260869,NaN,2,NA
PR,2020-03-21,43,0,11,0,0,34.375,NaN,3,NA
PR,2020-03-22,50,0,7,0,0,16.279069767441868,NaN,4,NA
PR,2020-03-23,56,0,6,0,0,12.00000000000001,NaN,5,NA
PR,2020-03-24,65,0,9,0,0,16.07142857142858,NaN,6,NA
PR,2020-03-25,81,0,16,0,0,24.615384615384617,NaN,7,NA
PR,2020-03-26,102,0,21,0,0,25.92592592592593,NaN,8,0
PR,2020-03-27,119,2,17,2,0.01680672268907563,16.666666666666675,Inf,9,1
PR,2020-03-28,133,2,14,0,0.015037593984962405,11.764705882352944,0,10,2
PR,2020-03-29,148,2,15,0,0.013513513513513514,11.2781954887218,0,11,3
PR,2020-03-30,155,3,7,1,0.01935483870967742,4.729729729729737,50,12,4
PR,2020-03-31,179,3,24,0,0.01675977653631285,15.48387096774193,0,13,5
PR,2020-04-01,224,3,45,0,0.013392857142857142,25.139664804469277,0,14,6
PR,2020-04-02,252,4,28,1,0.015873015873015872,12.5,33.33333333333333,15,7
PR,2020-04-03,301,4,49,0,0.013289036544850499,19.444444444444443,0,16,8
PR,2020-04-04,395,6,94,2,0.015189873417721518,31.229235880398676,50,17,9
PR,2020-04-05,438,9,43,3,0.02054794520547945,10.88607594936708,50,18,10
PR,2020-04-06,458,11,20,2,0.024017467248908297,4.566210045662111,22.222222222222232,19,11
PR,2020-04-07,503,15,45,4,0.02982107355864811,9.825327510917026,36.36363636363635,20,12
PR,2020-04-08,539,17,36,2,0.03153988868274583,7.157057654075549,13.33333333333333,21,13
PR,2020-04-09,609,22,70,5,0.0361247947454844,12.987012987012992,29.41176470588236,22,14
PR,2020-04-10,643,25,34,3,0.038880248833592534,5.582922824302128,13.636363636363647,23,15
PR,2020-04-11,676,26,33,1,0.038461538461538464,5.1321928460342114,4.0000000000000036,24,16
PR,2020-04-12,738,30,62,4,0.04065040650406504,9.171597633136086,15.384615384615374,25,17
PR,2020-04-13,756,31,18,1,0.041005291005291,2.4390243902439046,3.3333333333333437,26,18
PR,2020-04-14,791,36,35,5,0.045512010113780026,4.629629629629628,16.129032258064523,27,19
PR,2020-04-15,803,38,12,2,0.047322540473225407,1.5170670037926604,5.555555555555558,28,20
SC,2020-02-25,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-02-26,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-02-27,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-02-28,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-02-29,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-01,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-02,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-03,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-04,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-05,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-06,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-07,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-08,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-09,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-10,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-11,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-12,0,0,0,0,NaN,NaN,NaN,NA,NA
SC,2020-03-13,2,0,2,0,0,Inf,NaN,NA,NA
SC,2020-03-14,4,0,2,0,0,100,NaN,NA,NA
SC,2020-03-15,6,0,2,0,0,50,NaN,NA,NA
SC,2020-03-16,7,0,1,0,0,16.666666666666675,NaN,NA,NA
SC,2020-03-17,7,0,0,0,0,0,NaN,NA,NA
SC,2020-03-18,10,0,3,0,0,42.85714285714286,NaN,0,NA
SC,2020-03-19,20,0,10,0,0,100,NaN,1,NA
SC,2020-03-20,21,0,1,0,0,5.000000000000004,NaN,2,NA
SC,2020-03-21,51,0,30,0,0,142.85714285714283,NaN,3,NA
SC,2020-03-22,57,0,6,0,0,11.764705882352944,NaN,4,NA
SC,2020-03-23,68,0,11,0,0,19.298245614035082,NaN,5,NA
SC,2020-03-24,107,0,39,0,0,57.35294117647059,NaN,6,0
SC,2020-03-25,109,0,2,0,0,1.869158878504673,NaN,7,1
SC,2020-03-26,122,1,13,1,0.00819672131147541,11.926605504587151,Inf,8,2
